WorkerId,AssignmentStatus,ratings,files
A2W23ILRCA9VD1,Approved,"[90, 95, 95, 100, 90, 95, 70, 75, 78, 85, 100, 95, 100, 100, 95, 85, 90, 90, 90, 95, 100, 80, 90, 95, 95, 100, 100, 100, 95, 100, 95, 100, 100, 85, 95, 90, 100, 95, 90, 60, 75, 85]","['sid2369-anchor-COSINE-2898-M_close_89.wav', 'sid2369-noisy-COSINE-2898-M_array1_89.wav', 'sid2369-clean-COSINE-2898-M_close_89.wav', 'sid1330-clean-COSINE-1892-M_close_98.wav', 'sid1330-noisy-COSINE-1892-M_array1_98.wav', 'sid1330-anchor-COSINE-1892-M_close_98.wav', 'sid0057-clean-COSINE-0100-M_close_156.wav', 'sid0057-anchor-COSINE-0100-M_close_156.wav', 'sid0057-noisy-COSINE-0100-M_array1_156.wav', 'sid5485-anchor-COSINE-7551-F_close_48.wav', 'sid5485-noisy-COSINE-7551-F_array1_48.wav', 'sid5485-clean-COSINE-7551-F_close_48.wav', 'sid5142-anchor-COSINE-7321-M_close_125.wav', 'sid5142-clean-COSINE-7321-M_close_125.wav', 'sid5142-noisy-COSINE-7321-M_array1_125.wav', 'sid3037-clean-COSINE-3792-F_close_56.wav', 'sid3037-noisy-COSINE-3792-F_array1_56.wav', 'sid3037-anchor-COSINE-3792-F_close_56.wav', 'sid5134-clean-COSINE-7321-M_close_116.wav', 'sid5134-anchor-COSINE-7321-M_close_116.wav', 'sid5134-noisy-COSINE-7321-M_array1_116.wav', 'sid3792-anchor-COSINE-5289-F_close_111.wav', 'sid3792-clean-COSINE-5289-F_close_111.wav', 'sid3792-noisy-COSINE-5289-F_array1_111.wav', 'sid1784-noisy-COSINE-2734-M_array1_52-truncated.wav', 'sid1784-clean-COSINE-2734-M_close_52-truncated.wav', 'sid1784-anchor-COSINE-2734-M_close_52-truncated.wav', 'sid4735-clean-COSINE-6463-F_close_92-truncated.wav', 'sid4735-noisy-COSINE-6463-F_array1_92-truncated.wav', 'sid4735-anchor-COSINE-6463-F_close_92-truncated.wav', 'sid4949-noisy-COSINE-7111-M_array1_2.wav', 'sid4949-clean-COSINE-7111-M_close_2.wav', 'sid4949-anchor-COSINE-7111-M_close_2.wav', 'sid1995-noisy-COSINE-2794-M_array1_5.wav', 'sid1995-anchor-COSINE-2794-M_close_5.wav', 'sid1995-clean-COSINE-2794-M_close_5.wav', 'sid3396-anchor-COSINE-3904-M_close_193.wav', 'sid3396-clean-COSINE-3904-M_close_193.wav', 'sid3396-noisy-COSINE-3904-M_array1_193.wav', 'sid1340-anchor-COSINE-2145-F_close_107.wav', 'sid1340-clean-COSINE-2145-F_close_107.wav', 'sid1340-noisy-COSINE-2145-F_shoulder_107.wav']"
A3EUGO4VR2N4G1,Approved,"[59, 36, 67, 59, 31, 51, 27, 51, 21, 52, 59, 74, 53, 90, 48, 68, 21, 70, 83, 68, 34, 59, 68, 52, 64, 86, 77, 53, 27, 46, 36, 73, 56, 51, 55, 74, 42, 73, 43, 30, 17, 13]","['sid2369-anchor-COSINE-2898-M_close_89.wav', 'sid2369-noisy-COSINE-2898-M_array1_89.wav', 'sid2369-clean-COSINE-2898-M_close_89.wav', 'sid1330-clean-COSINE-1892-M_close_98.wav', 'sid1330-noisy-COSINE-1892-M_array1_98.wav', 'sid1330-anchor-COSINE-1892-M_close_98.wav', 'sid0057-clean-COSINE-0100-M_close_156.wav', 'sid0057-anchor-COSINE-0100-M_close_156.wav', 'sid0057-noisy-COSINE-0100-M_array1_156.wav', 'sid5485-anchor-COSINE-7551-F_close_48.wav', 'sid5485-noisy-COSINE-7551-F_array1_48.wav', 'sid5485-clean-COSINE-7551-F_close_48.wav', 'sid5142-anchor-COSINE-7321-M_close_125.wav', 'sid5142-clean-COSINE-7321-M_close_125.wav', 'sid5142-noisy-COSINE-7321-M_array1_125.wav', 'sid3037-clean-COSINE-3792-F_close_56.wav', 'sid3037-noisy-COSINE-3792-F_array1_56.wav', 'sid3037-anchor-COSINE-3792-F_close_56.wav', 'sid5134-clean-COSINE-7321-M_close_116.wav', 'sid5134-anchor-COSINE-7321-M_close_116.wav', 'sid5134-noisy-COSINE-7321-M_array1_116.wav', 'sid3792-anchor-COSINE-5289-F_close_111.wav', 'sid3792-clean-COSINE-5289-F_close_111.wav', 'sid3792-noisy-COSINE-5289-F_array1_111.wav', 'sid1784-noisy-COSINE-2734-M_array1_52-truncated.wav', 'sid1784-clean-COSINE-2734-M_close_52-truncated.wav', 'sid1784-anchor-COSINE-2734-M_close_52-truncated.wav', 'sid4735-clean-COSINE-6463-F_close_92-truncated.wav', 'sid4735-noisy-COSINE-6463-F_array1_92-truncated.wav', 'sid4735-anchor-COSINE-6463-F_close_92-truncated.wav', 'sid4949-noisy-COSINE-7111-M_array1_2.wav', 'sid4949-clean-COSINE-7111-M_close_2.wav', 'sid4949-anchor-COSINE-7111-M_close_2.wav', 'sid1995-noisy-COSINE-2794-M_array1_5.wav', 'sid1995-anchor-COSINE-2794-M_close_5.wav', 'sid1995-clean-COSINE-2794-M_close_5.wav', 'sid3396-anchor-COSINE-3904-M_close_193.wav', 'sid3396-clean-COSINE-3904-M_close_193.wav', 'sid3396-noisy-COSINE-3904-M_array1_193.wav', 'sid1340-anchor-COSINE-2145-F_close_107.wav', 'sid1340-clean-COSINE-2145-F_close_107.wav', 'sid1340-noisy-COSINE-2145-F_shoulder_107.wav']"
A2TDUK007C9GRC,Approved,"[80, 62, 29, 44, 85, 23, 18, 80, 16, 85, 16, 42, 32, 79, 42, 20, 70, 38, 58, 20, 35, 62, 32, 97, 35, 80, 43, 44, 65, 24, 61, 19, 59, 27, 75, 20, 55, 25, 82, 36, 73, 22]","['sid2369-anchor-COSINE-2898-M_close_89.wav', 'sid2369-noisy-COSINE-2898-M_array1_89.wav', 'sid2369-clean-COSINE-2898-M_close_89.wav', 'sid1330-clean-COSINE-1892-M_close_98.wav', 'sid1330-noisy-COSINE-1892-M_array1_98.wav', 'sid1330-anchor-COSINE-1892-M_close_98.wav', 'sid0057-clean-COSINE-0100-M_close_156.wav', 'sid0057-anchor-COSINE-0100-M_close_156.wav', 'sid0057-noisy-COSINE-0100-M_array1_156.wav', 'sid5485-anchor-COSINE-7551-F_close_48.wav', 'sid5485-noisy-COSINE-7551-F_array1_48.wav', 'sid5485-clean-COSINE-7551-F_close_48.wav', 'sid5142-anchor-COSINE-7321-M_close_125.wav', 'sid5142-clean-COSINE-7321-M_close_125.wav', 'sid5142-noisy-COSINE-7321-M_array1_125.wav', 'sid3037-clean-COSINE-3792-F_close_56.wav', 'sid3037-noisy-COSINE-3792-F_array1_56.wav', 'sid3037-anchor-COSINE-3792-F_close_56.wav', 'sid5134-clean-COSINE-7321-M_close_116.wav', 'sid5134-anchor-COSINE-7321-M_close_116.wav', 'sid5134-noisy-COSINE-7321-M_array1_116.wav', 'sid3792-anchor-COSINE-5289-F_close_111.wav', 'sid3792-clean-COSINE-5289-F_close_111.wav', 'sid3792-noisy-COSINE-5289-F_array1_111.wav', 'sid1784-noisy-COSINE-2734-M_array1_52-truncated.wav', 'sid1784-clean-COSINE-2734-M_close_52-truncated.wav', 'sid1784-anchor-COSINE-2734-M_close_52-truncated.wav', 'sid4735-clean-COSINE-6463-F_close_92-truncated.wav', 'sid4735-noisy-COSINE-6463-F_array1_92-truncated.wav', 'sid4735-anchor-COSINE-6463-F_close_92-truncated.wav', 'sid4949-noisy-COSINE-7111-M_array1_2.wav', 'sid4949-clean-COSINE-7111-M_close_2.wav', 'sid4949-anchor-COSINE-7111-M_close_2.wav', 'sid1995-noisy-COSINE-2794-M_array1_5.wav', 'sid1995-anchor-COSINE-2794-M_close_5.wav', 'sid1995-clean-COSINE-2794-M_close_5.wav', 'sid3396-anchor-COSINE-3904-M_close_193.wav', 'sid3396-clean-COSINE-3904-M_close_193.wav', 'sid3396-noisy-COSINE-3904-M_array1_193.wav', 'sid1340-anchor-COSINE-2145-F_close_107.wav', 'sid1340-clean-COSINE-2145-F_close_107.wav', 'sid1340-noisy-COSINE-2145-F_shoulder_107.wav']"
A1198W1SPF1R4,Approved,"[33, 69, 63, 70, 60, 80, 58, 67, 75, 61, 73, 80, 60, 80, 70, 80, 54, 72, 79, 70, 39, 61, 85, 53, 61, 85, 70, 80, 40, 70, 41, 80, 70, 51, 70, 80, 66, 80, 41, 75, 85, 54]","['sid2369-anchor-COSINE-2898-M_close_89.wav', 'sid2369-noisy-COSINE-2898-M_array1_89.wav', 'sid2369-clean-COSINE-2898-M_close_89.wav', 'sid1330-clean-COSINE-1892-M_close_98.wav', 'sid1330-noisy-COSINE-1892-M_array1_98.wav', 'sid1330-anchor-COSINE-1892-M_close_98.wav', 'sid0057-clean-COSINE-0100-M_close_156.wav', 'sid0057-anchor-COSINE-0100-M_close_156.wav', 'sid0057-noisy-COSINE-0100-M_array1_156.wav', 'sid5485-anchor-COSINE-7551-F_close_48.wav', 'sid5485-noisy-COSINE-7551-F_array1_48.wav', 'sid5485-clean-COSINE-7551-F_close_48.wav', 'sid5142-anchor-COSINE-7321-M_close_125.wav', 'sid5142-clean-COSINE-7321-M_close_125.wav', 'sid5142-noisy-COSINE-7321-M_array1_125.wav', 'sid3037-clean-COSINE-3792-F_close_56.wav', 'sid3037-noisy-COSINE-3792-F_array1_56.wav', 'sid3037-anchor-COSINE-3792-F_close_56.wav', 'sid5134-clean-COSINE-7321-M_close_116.wav', 'sid5134-anchor-COSINE-7321-M_close_116.wav', 'sid5134-noisy-COSINE-7321-M_array1_116.wav', 'sid3792-anchor-COSINE-5289-F_close_111.wav', 'sid3792-clean-COSINE-5289-F_close_111.wav', 'sid3792-noisy-COSINE-5289-F_array1_111.wav', 'sid1784-noisy-COSINE-2734-M_array1_52-truncated.wav', 'sid1784-clean-COSINE-2734-M_close_52-truncated.wav', 'sid1784-anchor-COSINE-2734-M_close_52-truncated.wav', 'sid4735-clean-COSINE-6463-F_close_92-truncated.wav', 'sid4735-noisy-COSINE-6463-F_array1_92-truncated.wav', 'sid4735-anchor-COSINE-6463-F_close_92-truncated.wav', 'sid4949-noisy-COSINE-7111-M_array1_2.wav', 'sid4949-clean-COSINE-7111-M_close_2.wav', 'sid4949-anchor-COSINE-7111-M_close_2.wav', 'sid1995-noisy-COSINE-2794-M_array1_5.wav', 'sid1995-anchor-COSINE-2794-M_close_5.wav', 'sid1995-clean-COSINE-2794-M_close_5.wav', 'sid3396-anchor-COSINE-3904-M_close_193.wav', 'sid3396-clean-COSINE-3904-M_close_193.wav', 'sid3396-noisy-COSINE-3904-M_array1_193.wav', 'sid1340-anchor-COSINE-2145-F_close_107.wav', 'sid1340-clean-COSINE-2145-F_close_107.wav', 'sid1340-noisy-COSINE-2145-F_shoulder_107.wav']"
ATK8JAXXQ5XTT,Approved,"[69, 91, 65, 76, 52, 78, 71, 73, 51, 90, 75, 78, 75, 87, 62, 91, 65, 77, 74, 82, 59, 78, 84, 70, 77, 84, 88, 93, 66, 77, 74, 89, 88, 78, 87, 93, 82, 91, 72, 73, 69, 75]","['sid2369-anchor-COSINE-2898-M_close_89.wav', 'sid2369-noisy-COSINE-2898-M_array1_89.wav', 'sid2369-clean-COSINE-2898-M_close_89.wav', 'sid1330-clean-COSINE-1892-M_close_98.wav', 'sid1330-noisy-COSINE-1892-M_array1_98.wav', 'sid1330-anchor-COSINE-1892-M_close_98.wav', 'sid0057-clean-COSINE-0100-M_close_156.wav', 'sid0057-anchor-COSINE-0100-M_close_156.wav', 'sid0057-noisy-COSINE-0100-M_array1_156.wav', 'sid5485-anchor-COSINE-7551-F_close_48.wav', 'sid5485-noisy-COSINE-7551-F_array1_48.wav', 'sid5485-clean-COSINE-7551-F_close_48.wav', 'sid5142-anchor-COSINE-7321-M_close_125.wav', 'sid5142-clean-COSINE-7321-M_close_125.wav', 'sid5142-noisy-COSINE-7321-M_array1_125.wav', 'sid3037-clean-COSINE-3792-F_close_56.wav', 'sid3037-noisy-COSINE-3792-F_array1_56.wav', 'sid3037-anchor-COSINE-3792-F_close_56.wav', 'sid5134-clean-COSINE-7321-M_close_116.wav', 'sid5134-anchor-COSINE-7321-M_close_116.wav', 'sid5134-noisy-COSINE-7321-M_array1_116.wav', 'sid3792-anchor-COSINE-5289-F_close_111.wav', 'sid3792-clean-COSINE-5289-F_close_111.wav', 'sid3792-noisy-COSINE-5289-F_array1_111.wav', 'sid1784-noisy-COSINE-2734-M_array1_52-truncated.wav', 'sid1784-clean-COSINE-2734-M_close_52-truncated.wav', 'sid1784-anchor-COSINE-2734-M_close_52-truncated.wav', 'sid4735-clean-COSINE-6463-F_close_92-truncated.wav', 'sid4735-noisy-COSINE-6463-F_array1_92-truncated.wav', 'sid4735-anchor-COSINE-6463-F_close_92-truncated.wav', 'sid4949-noisy-COSINE-7111-M_array1_2.wav', 'sid4949-clean-COSINE-7111-M_close_2.wav', 'sid4949-anchor-COSINE-7111-M_close_2.wav', 'sid1995-noisy-COSINE-2794-M_array1_5.wav', 'sid1995-anchor-COSINE-2794-M_close_5.wav', 'sid1995-clean-COSINE-2794-M_close_5.wav', 'sid3396-anchor-COSINE-3904-M_close_193.wav', 'sid3396-clean-COSINE-3904-M_close_193.wav', 'sid3396-noisy-COSINE-3904-M_array1_193.wav', 'sid1340-anchor-COSINE-2145-F_close_107.wav', 'sid1340-clean-COSINE-2145-F_close_107.wav', 'sid1340-noisy-COSINE-2145-F_shoulder_107.wav']"
A2PUL3ZDXOW0VZ,Submitted,"[26, 40, 21, 24, 30, 34, 38, 29, 33, 23, 29, 39, 21, 26, 36, 26, 35, 26, 26, 37, 43, 36, 29, 40, 20, 28, 35, 32, 23, 18, 17, 24, 36, 19, 24, 36, 23, 19, 35, 32, 27, 28]","['sid2933-noisy-COSINE-3792-F_array1_20.wav', 'sid2933-clean-COSINE-3792-F_close_20.wav', 'sid2933-anchor-COSINE-3792-F_close_20.wav', 'sid5272-anchor-COSINE-7321-M_close_87.wav', 'sid5272-noisy-COSINE-7321-M_array1_87.wav', 'sid5272-clean-COSINE-7321-M_close_87.wav', 'sid3944-clean-COSINE-5289-F_close_27.wav', 'sid3944-noisy-COSINE-5289-F_array1_27.wav', 'sid3944-anchor-COSINE-5289-F_close_27.wav', 'sid4212-noisy-COSINE-5534-F_array1_40.wav', 'sid4212-anchor-COSINE-5534-F_close_40.wav', 'sid4212-clean-COSINE-5534-F_close_40.wav', 'sid0861-anchor-COSINE-1399-F_close_244.wav', 'sid0861-noisy-COSINE-1399-F_array1_244.wav', 'sid0861-clean-COSINE-1399-F_close_244.wav', 'sid0664-anchor-COSINE-1278-F_close_41.wav', 'sid0664-clean-COSINE-1278-F_close_41.wav', 'sid0664-noisy-COSINE-1278-F_array1_41.wav', 'sid2556-anchor-COSINE-3231-F_close_57-truncated.wav', 'sid2556-noisy-COSINE-3231-F_array1_57-truncated.wav', 'sid2556-clean-COSINE-3231-F_close_57-truncated.wav', 'sid5332-noisy-COSINE-7408-M_array1_148.wav', 'sid5332-anchor-COSINE-7408-M_close_148.wav', 'sid5332-clean-COSINE-7408-M_close_148.wav', 'sid1713-anchor-COSINE-2734-M_close_102.wav', 'sid1713-clean-COSINE-2734-M_close_102.wav', 'sid1713-noisy-COSINE-2734-M_array1_102.wav', 'sid4312-clean-COSINE-5897-F_close_147-truncated.wav', 'sid4312-anchor-COSINE-5897-F_close_147-truncated.wav', 'sid4312-noisy-COSINE-5897-F_array1_147-truncated.wav', 'sid4890-noisy-COSINE-7000-F_array1_52.wav', 'sid4890-anchor-COSINE-7000-F_close_52.wav', 'sid4890-clean-COSINE-7000-F_close_52.wav', 'sid2007-noisy-COSINE-2794-M_array1_61.wav', 'sid2007-anchor-COSINE-2794-M_close_61.wav', 'sid2007-clean-COSINE-2794-M_close_61.wav', 'sid0332-anchor-COSINE-0622-F_close_170.wav', 'sid0332-noisy-COSINE-0622-F_array1_170.wav', 'sid0332-clean-COSINE-0622-F_close_170.wav', 'sid2021-clean-COSINE-2794-M_close_77.wav', 'sid2021-noisy-COSINE-2794-M_array1_77.wav', 'sid2021-anchor-COSINE-2794-M_close_77.wav']"
A1PHDT66U6IK4Q,Submitted,"[9, 34, 32, 68, 8, 84, 72, 53, 75, 5, 80, 84, 88, 38, 90, 78, 78, 76, 73, 22, 75, 46, 59, 61, 59, 59, 24, 92, 90, 26, 16, 76, 78, 62, 65, 69, 81, 61, 82, 87, 84, 90]","['sid2933-noisy-COSINE-3792-F_array1_20.wav', 'sid2933-clean-COSINE-3792-F_close_20.wav', 'sid2933-anchor-COSINE-3792-F_close_20.wav', 'sid5272-anchor-COSINE-7321-M_close_87.wav', 'sid5272-noisy-COSINE-7321-M_array1_87.wav', 'sid5272-clean-COSINE-7321-M_close_87.wav', 'sid3944-clean-COSINE-5289-F_close_27.wav', 'sid3944-noisy-COSINE-5289-F_array1_27.wav', 'sid3944-anchor-COSINE-5289-F_close_27.wav', 'sid4212-noisy-COSINE-5534-F_array1_40.wav', 'sid4212-anchor-COSINE-5534-F_close_40.wav', 'sid4212-clean-COSINE-5534-F_close_40.wav', 'sid0861-anchor-COSINE-1399-F_close_244.wav', 'sid0861-noisy-COSINE-1399-F_array1_244.wav', 'sid0861-clean-COSINE-1399-F_close_244.wav', 'sid0664-anchor-COSINE-1278-F_close_41.wav', 'sid0664-clean-COSINE-1278-F_close_41.wav', 'sid0664-noisy-COSINE-1278-F_array1_41.wav', 'sid2556-anchor-COSINE-3231-F_close_57-truncated.wav', 'sid2556-noisy-COSINE-3231-F_array1_57-truncated.wav', 'sid2556-clean-COSINE-3231-F_close_57-truncated.wav', 'sid5332-noisy-COSINE-7408-M_array1_148.wav', 'sid5332-anchor-COSINE-7408-M_close_148.wav', 'sid5332-clean-COSINE-7408-M_close_148.wav', 'sid1713-anchor-COSINE-2734-M_close_102.wav', 'sid1713-clean-COSINE-2734-M_close_102.wav', 'sid1713-noisy-COSINE-2734-M_array1_102.wav', 'sid4312-clean-COSINE-5897-F_close_147-truncated.wav', 'sid4312-anchor-COSINE-5897-F_close_147-truncated.wav', 'sid4312-noisy-COSINE-5897-F_array1_147-truncated.wav', 'sid4890-noisy-COSINE-7000-F_array1_52.wav', 'sid4890-anchor-COSINE-7000-F_close_52.wav', 'sid4890-clean-COSINE-7000-F_close_52.wav', 'sid2007-noisy-COSINE-2794-M_array1_61.wav', 'sid2007-anchor-COSINE-2794-M_close_61.wav', 'sid2007-clean-COSINE-2794-M_close_61.wav', 'sid0332-anchor-COSINE-0622-F_close_170.wav', 'sid0332-noisy-COSINE-0622-F_array1_170.wav', 'sid0332-clean-COSINE-0622-F_close_170.wav', 'sid2021-clean-COSINE-2794-M_close_77.wav', 'sid2021-noisy-COSINE-2794-M_array1_77.wav', 'sid2021-anchor-COSINE-2794-M_close_77.wav']"
A1DUPOUC9RNU4L,Submitted,"[55, 67, 61, 65, 63, 77, 77, 56, 83, 59, 68, 84, 73, 55, 79, 72, 71, 66, 62, 39, 77, 41, 60, 74, 61, 51, 41, 59, 68, 37, 42, 69, 71, 45, 54, 65, 60, 42, 80, 67, 47, 81]","['sid2933-noisy-COSINE-3792-F_array1_20.wav', 'sid2933-clean-COSINE-3792-F_close_20.wav', 'sid2933-anchor-COSINE-3792-F_close_20.wav', 'sid5272-anchor-COSINE-7321-M_close_87.wav', 'sid5272-noisy-COSINE-7321-M_array1_87.wav', 'sid5272-clean-COSINE-7321-M_close_87.wav', 'sid3944-clean-COSINE-5289-F_close_27.wav', 'sid3944-noisy-COSINE-5289-F_array1_27.wav', 'sid3944-anchor-COSINE-5289-F_close_27.wav', 'sid4212-noisy-COSINE-5534-F_array1_40.wav', 'sid4212-anchor-COSINE-5534-F_close_40.wav', 'sid4212-clean-COSINE-5534-F_close_40.wav', 'sid0861-anchor-COSINE-1399-F_close_244.wav', 'sid0861-noisy-COSINE-1399-F_array1_244.wav', 'sid0861-clean-COSINE-1399-F_close_244.wav', 'sid0664-anchor-COSINE-1278-F_close_41.wav', 'sid0664-clean-COSINE-1278-F_close_41.wav', 'sid0664-noisy-COSINE-1278-F_array1_41.wav', 'sid2556-anchor-COSINE-3231-F_close_57-truncated.wav', 'sid2556-noisy-COSINE-3231-F_array1_57-truncated.wav', 'sid2556-clean-COSINE-3231-F_close_57-truncated.wav', 'sid5332-noisy-COSINE-7408-M_array1_148.wav', 'sid5332-anchor-COSINE-7408-M_close_148.wav', 'sid5332-clean-COSINE-7408-M_close_148.wav', 'sid1713-anchor-COSINE-2734-M_close_102.wav', 'sid1713-clean-COSINE-2734-M_close_102.wav', 'sid1713-noisy-COSINE-2734-M_array1_102.wav', 'sid4312-clean-COSINE-5897-F_close_147-truncated.wav', 'sid4312-anchor-COSINE-5897-F_close_147-truncated.wav', 'sid4312-noisy-COSINE-5897-F_array1_147-truncated.wav', 'sid4890-noisy-COSINE-7000-F_array1_52.wav', 'sid4890-anchor-COSINE-7000-F_close_52.wav', 'sid4890-clean-COSINE-7000-F_close_52.wav', 'sid2007-noisy-COSINE-2794-M_array1_61.wav', 'sid2007-anchor-COSINE-2794-M_close_61.wav', 'sid2007-clean-COSINE-2794-M_close_61.wav', 'sid0332-anchor-COSINE-0622-F_close_170.wav', 'sid0332-noisy-COSINE-0622-F_array1_170.wav', 'sid0332-clean-COSINE-0622-F_close_170.wav', 'sid2021-clean-COSINE-2794-M_close_77.wav', 'sid2021-noisy-COSINE-2794-M_array1_77.wav', 'sid2021-anchor-COSINE-2794-M_close_77.wav']"
A36MEZ1Y8KLTGY,Submitted,"[44, 54, 20, 9, 38, 42, 51, 17, 33, 30, 16, 66, 24, 37, 50, 30, 65, 47, 30, 41, 61, 57, 29, 74, 22, 37, 46, 56, 16, 27, 25, 13, 40, 54, 16, 68, 16, 27, 58, 60, 31, 15]","['sid2933-noisy-COSINE-3792-F_array1_20.wav', 'sid2933-clean-COSINE-3792-F_close_20.wav', 'sid2933-anchor-COSINE-3792-F_close_20.wav', 'sid5272-anchor-COSINE-7321-M_close_87.wav', 'sid5272-noisy-COSINE-7321-M_array1_87.wav', 'sid5272-clean-COSINE-7321-M_close_87.wav', 'sid3944-clean-COSINE-5289-F_close_27.wav', 'sid3944-noisy-COSINE-5289-F_array1_27.wav', 'sid3944-anchor-COSINE-5289-F_close_27.wav', 'sid4212-noisy-COSINE-5534-F_array1_40.wav', 'sid4212-anchor-COSINE-5534-F_close_40.wav', 'sid4212-clean-COSINE-5534-F_close_40.wav', 'sid0861-anchor-COSINE-1399-F_close_244.wav', 'sid0861-noisy-COSINE-1399-F_array1_244.wav', 'sid0861-clean-COSINE-1399-F_close_244.wav', 'sid0664-anchor-COSINE-1278-F_close_41.wav', 'sid0664-clean-COSINE-1278-F_close_41.wav', 'sid0664-noisy-COSINE-1278-F_array1_41.wav', 'sid2556-anchor-COSINE-3231-F_close_57-truncated.wav', 'sid2556-noisy-COSINE-3231-F_array1_57-truncated.wav', 'sid2556-clean-COSINE-3231-F_close_57-truncated.wav', 'sid5332-noisy-COSINE-7408-M_array1_148.wav', 'sid5332-anchor-COSINE-7408-M_close_148.wav', 'sid5332-clean-COSINE-7408-M_close_148.wav', 'sid1713-anchor-COSINE-2734-M_close_102.wav', 'sid1713-clean-COSINE-2734-M_close_102.wav', 'sid1713-noisy-COSINE-2734-M_array1_102.wav', 'sid4312-clean-COSINE-5897-F_close_147-truncated.wav', 'sid4312-anchor-COSINE-5897-F_close_147-truncated.wav', 'sid4312-noisy-COSINE-5897-F_array1_147-truncated.wav', 'sid4890-noisy-COSINE-7000-F_array1_52.wav', 'sid4890-anchor-COSINE-7000-F_close_52.wav', 'sid4890-clean-COSINE-7000-F_close_52.wav', 'sid2007-noisy-COSINE-2794-M_array1_61.wav', 'sid2007-anchor-COSINE-2794-M_close_61.wav', 'sid2007-clean-COSINE-2794-M_close_61.wav', 'sid0332-anchor-COSINE-0622-F_close_170.wav', 'sid0332-noisy-COSINE-0622-F_array1_170.wav', 'sid0332-clean-COSINE-0622-F_close_170.wav', 'sid2021-clean-COSINE-2794-M_close_77.wav', 'sid2021-noisy-COSINE-2794-M_array1_77.wav', 'sid2021-anchor-COSINE-2794-M_close_77.wav']"
AN460OUX1HMX8,Submitted,"[70, 50, 10, 80, 41, 1, 96, 55, 9, 85, 67, 26, 31, 32, 12, 25, 15, 1, 38, 59, 81, 50, 21, 83, 67, 56, 66, 12, 35, 33, 11, 15, 24, 12, 12, 11, 40, 50, 31, 34, 15, 18]","['sid2933-noisy-COSINE-3792-F_array1_20.wav', 'sid2933-clean-COSINE-3792-F_close_20.wav', 'sid2933-anchor-COSINE-3792-F_close_20.wav', 'sid5272-anchor-COSINE-7321-M_close_87.wav', 'sid5272-noisy-COSINE-7321-M_array1_87.wav', 'sid5272-clean-COSINE-7321-M_close_87.wav', 'sid3944-clean-COSINE-5289-F_close_27.wav', 'sid3944-noisy-COSINE-5289-F_array1_27.wav', 'sid3944-anchor-COSINE-5289-F_close_27.wav', 'sid4212-noisy-COSINE-5534-F_array1_40.wav', 'sid4212-anchor-COSINE-5534-F_close_40.wav', 'sid4212-clean-COSINE-5534-F_close_40.wav', 'sid0861-anchor-COSINE-1399-F_close_244.wav', 'sid0861-noisy-COSINE-1399-F_array1_244.wav', 'sid0861-clean-COSINE-1399-F_close_244.wav', 'sid0664-anchor-COSINE-1278-F_close_41.wav', 'sid0664-clean-COSINE-1278-F_close_41.wav', 'sid0664-noisy-COSINE-1278-F_array1_41.wav', 'sid2556-anchor-COSINE-3231-F_close_57-truncated.wav', 'sid2556-noisy-COSINE-3231-F_array1_57-truncated.wav', 'sid2556-clean-COSINE-3231-F_close_57-truncated.wav', 'sid5332-noisy-COSINE-7408-M_array1_148.wav', 'sid5332-anchor-COSINE-7408-M_close_148.wav', 'sid5332-clean-COSINE-7408-M_close_148.wav', 'sid1713-anchor-COSINE-2734-M_close_102.wav', 'sid1713-clean-COSINE-2734-M_close_102.wav', 'sid1713-noisy-COSINE-2734-M_array1_102.wav', 'sid4312-clean-COSINE-5897-F_close_147-truncated.wav', 'sid4312-anchor-COSINE-5897-F_close_147-truncated.wav', 'sid4312-noisy-COSINE-5897-F_array1_147-truncated.wav', 'sid4890-noisy-COSINE-7000-F_array1_52.wav', 'sid4890-anchor-COSINE-7000-F_close_52.wav', 'sid4890-clean-COSINE-7000-F_close_52.wav', 'sid2007-noisy-COSINE-2794-M_array1_61.wav', 'sid2007-anchor-COSINE-2794-M_close_61.wav', 'sid2007-clean-COSINE-2794-M_close_61.wav', 'sid0332-anchor-COSINE-0622-F_close_170.wav', 'sid0332-noisy-COSINE-0622-F_array1_170.wav', 'sid0332-clean-COSINE-0622-F_close_170.wav', 'sid2021-clean-COSINE-2794-M_close_77.wav', 'sid2021-noisy-COSINE-2794-M_array1_77.wav', 'sid2021-anchor-COSINE-2794-M_close_77.wav']"
