group,batch_num,block,signal_num,filename
group2,13,0,26,sid4715-noisy-COSINE-6463-F_array1_69_freqbin17_scaled10.0.wav
group2,13,0,27,sid4715-noisy-COSINE-6463-F_array1_69.wav
group2,13,0,28,sid4715-noisy-COSINE-6463-F_array1_69_freqbin17_scaled1000.0.wav
group2,13,0,29,sid4715-noisy-COSINE-6463-F_array1_69.wav
group2,13,1,30,sid0101-clean-COSINE-0100-M_close_202-truncated.wav
group2,13,1,31,sid0101-clean-COSINE-0100-M_close_202-truncated.wav
group3,0,1,0,sid5333-noisy-COSINE-7408-M_array1_149.wav
group3,0,1,1,sid5333-noisy-COSINE-7408-M_array1_149_freqbin21_scaled10.0.wav
group3,0,0,2,sid3629-clean-COSINE-4174-F_close_72.wav
group3,0,0,3,sid3629-clean-COSINE-4174-F_close_72.wav
group3,0,3,4,sid4715-noisy-COSINE-6463-F_array1_69.wav
group3,0,3,5,sid4715-noisy-COSINE-6463-F_array1_69.wav
group3,0,2,6,sid1816-anchor-COSINE-2734-M_close_91.wav
group3,0,2,7,sid1816-anchor-COSINE-2734-M_close_91_freqbin21_scaled1000.0.wav
group3,0,2,8,sid1816-anchor-COSINE-2734-M_close_91.wav
group3,0,2,9,sid1816-anchor-COSINE-2734-M_close_91_freqbin21_scaled10.0.wav
group3,0,0,10,sid3629-clean-COSINE-4174-F_close_72.wav
group3,0,0,11,sid3629-clean-COSINE-4174-F_close_72_freqbin21_scaled1000.0.wav
group3,0,2,12,sid1816-anchor-COSINE-2734-M_close_91.wav
group3,0,2,13,sid1816-anchor-COSINE-2734-M_close_91.wav
group3,0,1,14,sid5333-noisy-COSINE-7408-M_array1_149.wav
group3,0,1,15,sid5333-noisy-COSINE-7408-M_array1_149_freqbin21_scaled1000.0.wav
group3,0,2,16,sid1816-anchor-COSINE-2734-M_close_91.wav
group3,0,2,17,sid1816-anchor-COSINE-2734-M_close_91_freqbin21_scaled0.5.wav
group3,0,3,18,sid4715-noisy-COSINE-6463-F_array1_69_freqbin21_scaled1000.0.wav
group3,0,3,19,sid4715-noisy-COSINE-6463-F_array1_69.wav
group3,0,3,20,sid4715-noisy-COSINE-6463-F_array1_69.wav
group3,0,3,21,sid4715-noisy-COSINE-6463-F_array1_69_freqbin21_scaled10.0.wav
group3,0,0,22,sid3629-clean-COSINE-4174-F_close_72_freqbin21_scaled0.5.wav
group3,0,0,23,sid3629-clean-COSINE-4174-F_close_72.wav
group3,0,1,24,sid5333-noisy-COSINE-7408-M_array1_149_freqbin21_scaled0.5.wav
group3,0,1,25,sid5333-noisy-COSINE-7408-M_array1_149.wav
group3,0,3,26,sid4715-noisy-COSINE-6463-F_array1_69.wav
group3,0,3,27,sid4715-noisy-COSINE-6463-F_array1_69_freqbin21_scaled0.5.wav
group3,0,1,28,sid5333-noisy-COSINE-7408-M_array1_149.wav
group3,0,1,29,sid5333-noisy-COSINE-7408-M_array1_149.wav
group3,0,0,30,sid3629-clean-COSINE-4174-F_close_72_freqbin21_scaled10.0.wav
group3,0,0,31,sid3629-clean-COSINE-4174-F_close_72.wav
group3,1,0,0,sid2579-noisy-COSINE-3231-F_array1_81.wav
group3,1,0,1,sid2579-noisy-COSINE-3231-F_array1_81.wav
group3,1,2,2,sid3114-clean-COSINE-3826-M_close_132.wav
group3,1,2,3,sid3114-clean-COSINE-3826-M_close_132.wav
group3,1,0,4,sid2579-noisy-COSINE-3231-F_array1_81.wav
group3,1,0,5,sid2579-noisy-COSINE-3231-F_array1_81_freqbin21_scaled1000.0.wav
group3,1,1,6,sid0101-clean-COSINE-0100-M_close_202-truncated_freqbin21_scaled10.0.wav
group3,1,1,7,sid0101-clean-COSINE-0100-M_close_202-truncated.wav
group3,1,3,8,sid0999-noisy-COSINE-1399-F_array1_68-truncated.wav
group3,1,3,9,sid0999-noisy-COSINE-1399-F_array1_68-truncated.wav
group3,1,0,10,sid2579-noisy-COSINE-3231-F_array1_81.wav
group3,1,0,11,sid2579-noisy-COSINE-3231-F_array1_81_freqbin21_scaled10.0.wav
group3,1,3,12,sid0999-noisy-COSINE-1399-F_array1_68-truncated.wav
group3,1,3,13,sid0999-noisy-COSINE-1399-F_array1_68-truncated_freqbin21_scaled10.0.wav
group3,1,3,14,sid0999-noisy-COSINE-1399-F_array1_68-truncated_freqbin21_scaled1000.0.wav
group3,1,3,15,sid0999-noisy-COSINE-1399-F_array1_68-truncated.wav
group3,1,1,16,sid0101-clean-COSINE-0100-M_close_202-truncated_freqbin21_scaled0.5.wav
group3,1,1,17,sid0101-clean-COSINE-0100-M_close_202-truncated.wav
group3,1,1,18,sid0101-clean-COSINE-0100-M_close_202-truncated.wav
group3,1,1,19,sid0101-clean-COSINE-0100-M_close_202-truncated_freqbin21_scaled1000.0.wav
group3,1,2,20,sid3114-clean-COSINE-3826-M_close_132.wav
group3,1,2,21,sid3114-clean-COSINE-3826-M_close_132_freqbin21_scaled0.5.wav
group3,1,3,22,sid0999-noisy-COSINE-1399-F_array1_68-truncated.wav
group3,1,3,23,sid0999-noisy-COSINE-1399-F_array1_68-truncated_freqbin21_scaled0.5.wav
group3,1,2,24,sid3114-clean-COSINE-3826-M_close_132.wav
group3,1,2,25,sid3114-clean-COSINE-3826-M_close_132_freqbin21_scaled10.0.wav
group3,1,1,26,sid0101-clean-COSINE-0100-M_close_202-truncated.wav
group3,1,1,27,sid0101-clean-COSINE-0100-M_close_202-truncated.wav
group3,1,2,28,sid3114-clean-COSINE-3826-M_close_132.wav
group3,1,2,29,sid3114-clean-COSINE-3826-M_close_132_freqbin21_scaled1000.0.wav
group3,1,0,30,sid2579-noisy-COSINE-3231-F_array1_81_freqbin21_scaled0.5.wav
group3,1,0,31,sid2579-noisy-COSINE-3231-F_array1_81.wav
